Index,Destination,Coverage,Datatype,DestCode,Origin,OrigCode,y1990,y1995,y2000,y2005,y2010,y2015,y2020,y2024,DestCodeA3,OrigCodeA3,DestContinent,DestPopulation,OrigContinent,OrigPopulation
14450,Belarus,,B,112,Bulgaria,100,30,47,63,61,58,61,59,58,BLR,BGR,Europe,9027,Europe,6737
14451,Belarus,,B,112,Czechia,203,83,91,99,95,91,96,93,92,BLR,CZE,Europe,9027,Europe,10680
14452,Belarus,,B,112,Hungary,348,291,323,354,341,327,342,335,331,BLR,HUN,Europe,9027,Europe,9663
14453,Belarus,,B,112,Poland,616,235,365,495,476,456,478,470,465,BLR,POL,Europe,9027,Europe,38367
14454,Belarus,,B,112,Moldova,498,8826,8361,7895,7786,7676,7608,7496,7408,BLR,MDA,Europe,9027,Europe,3017
14455,Belarus,,B,112,Romania,642,10,17,23,22,20,23,21,21,BLR,ROU,Europe,9027,Europe,18962
14456,Belarus,,B,112,Russia,643,791522,749767,708011,698192,688372,682362,672481,664610,BLR,RUS,Europe,9027,Europe,144435
14457,Belarus,,B,112,Slovakia,703,25,26,27,26,25,27,25,25,BLR,SVK,Europe,9027,Europe,5494
14458,Belarus,,B,112,Ukraine,804,261845,248032,234219,230971,227722,225734,222436,219832,BLR,UKR,Europe,9027,Europe,38279
14460,Belarus,,B,112,Denmark,208,130,168,206,198,190,199,195,193,BLR,DNK,Europe,9027,Europe,5991
14461,Belarus,,B,112,Estonia,233,3429,3397,3365,3232,3099,3243,3194,3157,BLR,EST,Europe,9027,Europe,1354
14462,Belarus,,B,112,Finland,246,1185,1688,2190,2104,2017,2111,2079,2055,BLR,FIN,Europe,9027,Europe,5623
14463,Belarus,,B,112,Ireland,372,16,20,24,23,21,24,22,22,BLR,IRL,Europe,9027,Europe,5283
14464,Belarus,,B,112,Latvia,428,11085,10983,10880,10450,10019,10486,10332,10211,BLR,LVA,Europe,9027,Europe,1864
14465,Belarus,,B,112,Lithuania,440,18380,18210,18039,17326,16612,17385,17130,16930,BLR,LTU,Europe,9027,Europe,2851
14466,Belarus,,B,112,Norway,578,49,56,63,61,58,61,59,58,BLR,NOR,Europe,9027,Europe,5604
14467,Belarus,,B,112,Sweden,752,190,271,352,338,324,340,333,329,BLR,SWE,Europe,9027,Europe,10633
14468,Belarus,,B,112,UK,826,340,409,478,460,441,461,453,448,BLR,GBR,Europe,9027,Europe,69353
14470,Belarus,,B,112,Greece,300,164,139,113,109,104,108,105,104,BLR,GRC,Europe,9027,Europe,9959
14471,Belarus,,B,112,Italy,380,10,17,24,23,21,24,22,22,BLR,ITA,Europe,9027,Europe,59251
14472,Belarus,,B,112,Serbia,688,16,27,37,36,34,35,33,33,BLR,SRB,Europe,9027,Europe,6714
14473,Belarus,,B,112,Spain,724,31,34,37,36,34,35,33,33,BLR,ESP,Europe,9027,Europe,47905
14475,Belarus,,B,112,Austria,40,44,53,61,59,56,59,57,56,BLR,AUT,Europe,9027,Europe,9117
14476,Belarus,,B,112,Belgium,56,28,33,38,37,35,36,34,34,BLR,BEL,Europe,9027,Europe,11750
14477,Belarus,,B,112,Germany,276,32,50,68,65,62,66,64,63,BLR,DEU,Europe,9027,Europe,84409
14478,Belarus,,B,112,Switzerland,756,22,26,29,28,27,29,27,27,BLR,CHE,Europe,9027,Europe,8946
14481,Belarus,,B,112,Cuba,192,22,34,46,45,43,44,42,42,BLR,CUB,Europe,9027,North America,10959
14483,Belarus,,B,112,Argentina,32,76,92,107,103,99,102,99,98,BLR,ARG,Europe,9027,South America,45775
14484,Belarus,,B,112,Brazil,76,69,83,97,93,89,94,91,90,BLR,BRA,Europe,9027,South America,212423
14485,Belarus,,B,112,Uruguay,858,21,25,28,27,26,28,26,26,BLR,URY,Europe,9027,South America,3386
14487,Belarus,,B,112,Canada,124,85,123,160,154,148,155,152,150,BLR,CAN,Europe,9027,North America,39946
14488,Belarus,,B,112,USA,840,42,66,90,86,82,87,84,83,BLR,USA,Europe,9027,North America,346374
14491,Belarus,,B,112,Australia,36,21,25,28,27,26,28,26,26,BLR,AUS,Europe,9027,Oceania,26845
14492,Belarus,,B,112,Others,2003,195,262,311,309,290,311,304,300,BLR,###,Europe,9027,World,0
14520,Bulgaria,,B,100,Burundi,108,4,7,9,12,15,15,18,25,BGR,BDI,Europe,6737,Africa,14221
14521,Bulgaria,,B,100,Djibouti,262,1,2,2,3,3,3,2,3,BGR,DJI,Europe,6737,Africa,1177
14522,Bulgaria,,B,100,Eritrea,232,1,2,2,3,3,3,13,18,BGR,ERI,Europe,6737,Africa,3569
14523,Bulgaria,,B,100,Ethiopia,231,26,30,34,41,49,50,63,87,BGR,ETH,Europe,6737,Africa,133765
14524,Bulgaria,,B,100,Kenya,404,2,4,6,9,11,16,28,39,BGR,KEN,Europe,6737,Africa,56981
14525,Bulgaria,,B,100,Madagascar,450,0,1,1,2,2,2,1,1,BGR,MDG,Europe,6737,Africa,32352
14526,Bulgaria,,B,100,Malawi,454,0,0,0,0,0,1,2,3,BGR,MWI,Europe,6737,Africa,21934
14527,Bulgaria,,B,100,Mauritius,480,0,0,0,1,1,4,5,7,BGR,MUS,Europe,6737,Africa,1270
14528,Bulgaria,,B,100,Mozambique,508,6,10,14,20,24,31,38,52,BGR,MOZ,Europe,6737,Africa,35134
14529,Bulgaria,,B,100,Rwanda,646,0,1,1,2,2,2,1,1,BGR,RWA,Europe,6737,Africa,14407
14530,Bulgaria,,B,100,Seychelles,690,0,0,0,0,0,0,1,1,BGR,SYC,Europe,6737,Africa,132
14531,Bulgaria,,B,100,Somalia,706,1,2,2,3,3,16,23,32,BGR,SOM,Europe,6737,Africa,19332
14532,Bulgaria,,B,100,Uganda,800,1,2,3,4,5,7,9,12,BGR,UGA,Europe,6737,Africa,50698
14533,Bulgaria,,B,100,Tanzania,834,7,8,9,11,13,10,13,18,BGR,TZA,Europe,6737,Africa,69542
14534,Bulgaria,,B,100,Zambia,894,3,5,6,9,11,10,13,18,BGR,ZMB,Europe,6737,Africa,21612
14535,Bulgaria,,B,100,Zimbabwe,716,4,9,14,20,27,27,41,56,BGR,ZWE,Europe,6737,Africa,16790
14537,Bulgaria,,B,100,Angola,24,4,4,4,5,6,8,15,21,BGR,AGO,Europe,6737,Africa,38459
14538,Bulgaria,,B,100,Cameroon,120,1,3,4,6,8,13,24,33,BGR,CMR,Europe,6737,Africa,29500
14539,Bulgaria,,B,100,Chad,148,1,2,3,4,5,5,4,6,BGR,TCD,Europe,6737,Africa,20728
14540,Bulgaria,,B,100,Congo,178,10,9,8,9,9,10,26,36,BGR,COG,Europe,6737,Africa,6408
14541,Bulgaria,,B,100,DR Congo,180,3,6,8,11,14,13,13,18,BGR,COD,Europe,6737,Africa,111036
14542,Bulgaria,,B,100,Gabon,266,3,5,6,9,11,10,8,11,BGR,GAB,Europe,6737,Africa,2566
14544,Bulgaria,,B,100,Algeria,12,32,105,178,266,350,347,460,633,BGR,DZA,Europe,6737,Africa,47132
14545,Bulgaria,,B,100,Egypt,818,30,50,69,96,120,210,358,492,BGR,EGY,Europe,6737,Africa,117498
14546,Bulgaria,,B,100,Libya,434,34,67,99,140,179,210,294,404,BGR,LBY,Europe,6737,Africa,7420
14547,Bulgaria,,B,100,Morocco,504,19,30,41,57,70,93,156,215,BGR,MAR,Europe,6737,Africa,38261
14548,Bulgaria,,B,100,Sudan,729,12,17,21,28,34,41,48,66,BGR,SDN,Europe,6737,Africa,50849
14549,Bulgaria,,B,100,Tunisia,788,18,30,41,58,72,97,150,206,BGR,TUN,Europe,6737,Africa,12314
14551,Bulgaria,,B,100,Botswana,72,7,11,15,20,26,23,26,36,BGR,BWA,Europe,6737,Africa,2542
14552,Bulgaria,,B,100,Eswatini,748,1,2,2,3,3,2,1,1,BGR,SWZ,Europe,6737,Africa,1249
14553,Bulgaria,,B,100,Namibia,516,1,2,2,3,3,5,8,11,BGR,NAM,Europe,6737,Africa,3062
14554,Bulgaria,,B,100,South Africa,710,9,35,61,92,121,188,335,461,BGR,ZAF,Europe,6737,Africa,64386
14556,Bulgaria,,B,100,Benin,204,2,9,15,22,30,24,27,37,BGR,BEN,Europe,6737,Africa,14638
14557,Bulgaria,,B,100,Burkina Faso,854,3,5,6,9,11,11,13,18,BGR,BFA,Europe,6737,Africa,23812
14558,Bulgaria,,B,100,Cabo Verde,132,2,3,4,6,7,6,5,7,BGR,CPV,Europe,6737,Africa,526
14559,Bulgaria,,B,100,Côte d'Ivoire,384,1,2,3,4,5,12,15,21,BGR,CIV,Europe,6737,Africa,32321
14560,Bulgaria,,B,100,Gambia,270,2,4,5,8,10,8,9,12,BGR,GMB,Europe,6737,Africa,2791
14561,Bulgaria,,B,100,Ghana,288,4,5,6,8,10,15,29,40,BGR,GHA,Europe,6737,Africa,34746
14562,Bulgaria,,B,100,Guinea,324,4,5,6,8,10,9,9,12,BGR,GIN,Europe,6737,Africa,14928
14563,Bulgaria,,B,100,Guinea-Bissau,624,1,2,3,4,5,4,3,4,BGR,GNB,Europe,6737,Africa,2225
14564,Bulgaria,,B,100,Liberia,430,1,2,3,4,5,5,6,8,BGR,LBR,Europe,6737,Africa,5672
14565,Bulgaria,,B,100,Mali,466,0,0,0,1,1,5,3,4,BGR,MLI,Europe,6737,Africa,24835
14566,Bulgaria,,B,100,Mauritania,478,1,2,2,3,3,2,2,3,BGR,MRT,Europe,6737,Africa,5242
14567,Bulgaria,,B,100,Niger,562,8,6,4,3,1,1,0,0,BGR,NER,Europe,6737,Africa,27472
14568,Bulgaria,,B,100,Nigeria,566,31,38,45,57,68,124,246,338,BGR,NGA,Europe,6737,Africa,235088
14569,Bulgaria,,B,100,Senegal,686,1,3,4,7,9,11,14,19,BGR,SEN,Europe,6737,Africa,18716
14570,Bulgaria,,B,100,Sierra Leone,694,0,0,0,1,1,1,1,1,BGR,SLE,Europe,6737,Africa,8731
14571,Bulgaria,,B,100,Togo,768,0,0,0,0,1,1,3,4,BGR,TGO,Europe,6737,Africa,9618
14574,Bulgaria,,B,100,Kazakhstan,398,89,271,452,672,879,1327,2308,3174,BGR,KAZ,Europe,6737,Asia,20721
14575,Bulgaria,,B,100,Kyrgyzstan,417,10,26,41,60,78,145,237,326,BGR,KGZ,Europe,6737,Asia,7241
14576,Bulgaria,,B,100,Tajikistan,762,5,29,53,82,109,133,169,232,BGR,TJK,Europe,6737,Asia,10690
14577,Bulgaria,,B,100,Turkmenistan,795,7,61,115,179,239,250,317,436,BGR,TKM,Europe,6737,Asia,7558
14578,Bulgaria,,B,100,Uzbekistan,860,24,163,302,465,619,675,925,1272,BGR,UZB,Europe,6737,Asia,36713
14580,Bulgaria,,B,100,China,156,362,443,524,657,780,1083,1550,2132,BGR,CHN,Europe,6737,Asia,1417734
14581,Bulgaria,,B,100,North Korea,408,1,1,1,18,33,29,37,51,BGR,PRK,Europe,6737,Asia,26537
14582,Bulgaria,,B,100,Japan,392,26,44,61,84,105,159,220,303,BGR,JPN,Europe,6737,Asia,123435
14583,Bulgaria,,B,100,Mongolia,496,23,29,35,45,54,79,101,139,BGR,MNG,Europe,6737,Asia,3497
14584,Bulgaria,,B,100,South Korea,410,33,43,53,41,51,140,230,316,BGR,KOR,Europe,6737,Asia,51697
14586,Bulgaria,,B,100,Afghanistan,4,222,223,223,2320,2450,3438,426,586,BGR,AFG,Europe,6737,Asia,43250
14587,Bulgaria,,B,100,Bangladesh,50,22,150,278,429,571,478,539,741,BGR,BGD,Europe,6737,Asia,174617
14588,Bulgaria,,B,100,Bhutan,64,1,7,13,20,27,21,23,32,BGR,BTN,Europe,6737,Asia,794
14589,Bulgaria,,B,100,India,356,163,149,135,137,138,251,553,760,BGR,IND,Europe,6737,Asia,1457435
14590,Bulgaria,,B,100,Iran,364,98,127,155,199,239,303,475,653,BGR,IRN,Europe,6737,Asia,92021
14591,Bulgaria,,B,100,Maldives,462,1,1,1,2,2,1,0,0,BGR,MDV,Europe,6737,Asia,529
14592,Bulgaria,,B,100,Nepal,524,1,2,3,4,5,8,16,22,BGR,NPL,Europe,6737,Asia,29628
14593,Bulgaria,,B,100,Pakistan,586,23,25,27,33,37,137,290,399,BGR,PAK,Europe,6737,Asia,253203
14594,Bulgaria,,B,100,Sri Lanka,144,2,4,5,7,9,12,20,28,BGR,LKA,Europe,6737,Asia,23169
14596,Bulgaria,,B,100,Brunei,96,0,0,0,1,1,1,1,1,BGR,BRN,Europe,6737,Asia,465
14597,Bulgaria,,B,100,Cambodia,116,6,8,9,11,13,11,13,18,BGR,KHM,Europe,6737,Asia,17745
14598,Bulgaria,,B,100,Indonesia,360,1,6,11,17,22,38,63,87,BGR,IDN,Europe,6737,Asia,284622
14599,Bulgaria,,B,100,Laos,418,0,0,0,1,1,1,0,0,BGR,LAO,Europe,6737,Asia,7822
14600,Bulgaria,,B,100,Malaysia,458,0,1,1,2,2,3,20,28,BGR,MYS,Europe,6737,Asia,35771
14601,Bulgaria,,B,100,Philippines,608,10,15,20,27,33,72,155,213,BGR,PHL,Europe,6737,Asia,116316
14602,Bulgaria,,B,100,Singapore,702,2,3,4,6,7,15,33,45,BGR,SGP,Europe,6737,Asia,5852
14603,Bulgaria,,B,100,Thailand,764,3,5,7,10,12,30,57,78,BGR,THA,Europe,6737,Asia,71647
14604,Bulgaria,,B,100,Vietnam,704,346,381,416,494,566,557,709,975,BGR,VNM,Europe,6737,Asia,101300
14606,Bulgaria,,B,100,Armenia,51,1207,1179,1150,1246,1334,1371,1802,2478,BGR,ARM,Europe,6737,Asia,2963
14607,Bulgaria,,B,100,Azerbaijan,31,8,466,923,1454,1953,1652,1930,2654,BGR,AZE,Europe,6737,Asia,10368
14608,Bulgaria,,B,100,Bahrain,48,1,3,4,6,8,14,28,39,BGR,BHR,Europe,6737,Asia,1626
14609,Bulgaria,,B,100,Cyprus,196,103,126,149,187,222,883,1479,2034,BGR,CYP,Europe,6737,Asia,1365
14610,Bulgaria,,B,100,Georgia,268,77,117,157,213,264,354,492,677,BGR,GEO,Europe,6737,Asia,3808
14611,Bulgaria,,B,100,Iraq,368,171,265,358,1325,2549,4850,1389,1910,BGR,IRQ,Europe,6737,Asia,46526
14612,Bulgaria,,B,100,Israel,376,58,114,169,240,306,486,824,1133,BGR,ISR,Europe,6737,Asia,9452
14613,Bulgaria,,B,100,Jordan,400,83,94,105,127,148,201,293,403,BGR,JOR,Europe,6737,Asia,11575
14614,Bulgaria,,B,100,Kuwait,414,9,28,47,71,92,100,227,312,BGR,KWT,Europe,6737,Asia,4985
14615,Bulgaria,,B,100,Lebanon,422,266,323,379,473,560,662,1026,1411,BGR,LBN,Europe,6737,Asia,5826
14616,Bulgaria,,B,100,Oman,512,0,1,1,2,2,4,9,12,BGR,OMN,Europe,6737,Asia,5398
14617,Bulgaria,,B,100,Qatar,634,2,3,4,6,8,29,58,80,BGR,QAT,Europe,6737,Asia,3084
14618,Bulgaria,,B,100,Saudi Arabia,682,1,8,15,23,31,56,139,191,BGR,SAU,Europe,6737,Asia,34264
14619,Bulgaria,,B,100,Palestine,275,3,2,1,1,0,37,83,114,BGR,PSE,Europe,6737,Asia,5540
14620,Bulgaria,,B,100,Syria,760,473,606,738,942,1134,15502,17848,24543,BGR,SYR,Europe,6737,Asia,25171
14621,Bulgaria,,B,100,Türkiye,792,743,1377,2010,2822,3587,8130,14454,19877,BGR,TUR,Europe,6737,Asia,87576
14622,Bulgaria,,B,100,UAE,784,1,14,26,41,55,133,347,477,BGR,ARE,Europe,6737,Asia,11215
14623,Bulgaria,,B,100,Yemen,887,28,30,32,38,43,46,93,128,BGR,YEM,Europe,6737,Asia,41179
14626,Bulgaria,,B,100,Belarus,112,89,198,307,443,571,704,1110,1526,BGR,BLR,Europe,6737,Europe,9027
14627,Bulgaria,,B,100,Czechia,203,162,313,464,657,838,1039,1533,2108,BGR,CZE,Europe,6737,Europe,10680
14628,Bulgaria,,B,100,Hungary,348,70,122,174,242,306,312,391,538,BGR,HUN,Europe,6737,Europe,9663
14629,Bulgaria,,B,100,Poland,616,423,558,693,895,1085,1444,1946,2676,BGR,POL,Europe,6737,Europe,38367
14630,Bulgaria,,B,100,Moldova,498,582,821,1059,1398,1716,2070,3144,4324,BGR,MDA,Europe,6737,Europe,3017
14631,Bulgaria,,B,100,Romania,642,143,1393,2642,4103,5479,4039,3519,4839,BGR,ROU,Europe,6737,Europe,18962
14632,Bulgaria,,B,100,Russia,643,6899,8936,10972,14064,16970,21381,32789,45089,BGR,RUS,Europe,6737,Europe,144435
14633,Bulgaria,,B,100,Slovakia,703,63,107,151,209,263,299,394,542,BGR,SVK,Europe,6737,Europe,5494
14634,Bulgaria,,B,100,Ukraine,804,1671,2451,3230,4311,5327,6164,11275,61074,BGR,UKR,Europe,6737,Europe,38279
14636,Bulgaria,,B,100,Denmark,208,10,21,31,44,57,201,555,763,BGR,DNK,Europe,6737,Europe,5991
14637,Bulgaria,,B,100,Estonia,233,4,16,27,41,54,64,103,142,BGR,EST,Europe,6737,Europe,1354
14638,Bulgaria,,B,100,Finland,246,10,19,28,40,51,129,211,290,BGR,FIN,Europe,6737,Europe,5623
14639,Bulgaria,,B,100,Iceland,352,1,34,66,104,140,15,29,40,BGR,ISL,Europe,6737,Europe,396
14640,Bulgaria,,B,100,Ireland,372,4,5,6,8,10,214,385,529,BGR,IRL,Europe,6737,Europe,5283
14641,Bulgaria,,B,100,Isle of Man,833,0,1,2,3,4,2,18,25,BGR,IMN,Europe,6737,Europe,84
14642,Bulgaria,,B,100,Latvia,428,10,34,58,87,115,148,218,300,BGR,LVA,Europe,6737,Europe,1864
14643,Bulgaria,,B,100,Lithuania,440,9,30,50,75,98,118,158,217,BGR,LTU,Europe,6737,Europe,2851
14644,Bulgaria,,B,100,Norway,578,4,24,43,66,88,230,545,749,BGR,NOR,Europe,6737,Europe,5604
14645,Bulgaria,,B,100,Sweden,752,15,37,58,85,111,274,514,707,BGR,SWE,Europe,6737,Europe,10633
14646,Bulgaria,,B,100,UK,826,59,692,1324,2062,2757,5901,11981,16476,BGR,GBR,Europe,6737,Europe,69353
14648,Bulgaria,,B,100,Albania,8,103,316,528,785,1028,990,1351,1858,BGR,ALB,Europe,6737,Europe,2782
14649,Bulgaria,,B,100,Andorra,20,0,0,0,1,1,0,0,0,BGR,AND,Europe,6737,Europe,82
14650,Bulgaria,,B,100,Bosnia and Herzegovina,70,18,36,54,77,98,102,164,226,BGR,BIH,Europe,6737,Europe,3153
14651,Bulgaria,,B,100,Croatia,191,15,29,42,60,76,95,125,172,BGR,HRV,Europe,6737,Europe,3861
14652,Bulgaria,,B,100,Gibraltar,292,2,3,4,6,8,6,9,12,BGR,GIB,Europe,6737,Europe,40
14653,Bulgaria,,B,100,Greece,300,1246,1945,2643,3584,4469,6276,8061,11085,BGR,GRC,Europe,6737,Europe,9959
14654,Bulgaria,,B,100,Holy See,336,0,0,0,0,0,1,0,0,BGR,VAT,Europe,6737,Europe,1
14655,Bulgaria,,B,100,Italy,380,113,312,511,754,982,2479,3994,5492,BGR,ITA,Europe,6737,Europe,59251
14656,Bulgaria,,B,100,Malta,470,1,9,16,25,33,63,165,227,BGR,MLT,Europe,6737,Europe,543
14657,Bulgaria,,B,100,Montenegro,499,7,11,15,20,25,24,41,56,BGR,MNE,Europe,6737,Europe,638
14658,Bulgaria,,B,100,Macedonia,807,1018,1247,1476,1850,2200,2402,4614,6345,BGR,MKD,Europe,6737,Europe,1819
14659,Bulgaria,,B,100,Portugal,620,3,24,44,68,90,339,569,782,BGR,PRT,Europe,6737,Europe,10420
14660,Bulgaria,,B,100,San Marino,674,1,2,2,3,4,6,4,6,BGR,SMR,Europe,6737,Europe,34
14661,Bulgaria,,B,100,Serbia,688,562,895,1227,1606,2022,1944,3245,4462,BGR,SRB,Europe,6737,Europe,6714
14662,Bulgaria,,B,100,Slovenia,705,8,14,19,26,33,83,129,177,BGR,SVN,Europe,6737,Europe,2118
14663,Bulgaria,,B,100,Spain,724,18,346,674,1057,1417,4589,7450,10245,BGR,ESP,Europe,6737,Europe,47905
14665,Bulgaria,,B,100,Austria,40,26,62,98,142,184,804,1938,2665,BGR,AUT,Europe,6737,Europe,9117
14666,Bulgaria,,B,100,Belgium,56,14,98,181,280,372,1297,2606,3584,BGR,BEL,Europe,6737,Europe,11750
14667,Bulgaria,,B,100,France,250,63,165,267,392,509,1560,3021,4154,BGR,FRA,Europe,6737,Europe,66601
14668,Bulgaria,,B,100,Germany,276,252,625,998,1457,1889,4846,12588,17311,BGR,DEU,Europe,6737,Europe,84409
14669,Bulgaria,,B,100,Liechtenstein,438,1,2,2,3,3,2,1,1,BGR,LIE,Europe,6737,Europe,40
14670,Bulgaria,,B,100,Luxembourg,442,2,3,4,6,8,64,109,150,BGR,LUX,Europe,6737,Europe,677
14671,Bulgaria,,B,100,Monaco,492,1,2,2,3,4,8,12,17,BGR,MCO,Europe,6737,Europe,38
14672,Bulgaria,,B,100,Netherlands,528,12,72,132,204,271,911,1772,2437,BGR,NLD,Europe,6737,Europe,18292
14673,Bulgaria,,B,100,Switzerland,756,15,46,76,114,148,347,600,825,BGR,CHE,Europe,6737,Europe,8946
14676,Bulgaria,,B,100,Anguilla,660,10,16,21,29,35,29,30,41,BGR,AIA,Europe,6737,North America,15
14677,Bulgaria,,B,100,Antigua and Barbuda,28,1,2,3,4,5,5,4,6,BGR,ATG,Europe,6737,North America,94
14678,Bulgaria,,B,100,Aruba,533,1,2,3,4,5,5,3,4,BGR,ABW,Europe,6737,North America,108
14679,Bulgaria,,B,100,Bahamas,44,1,2,2,3,4,4,3,4,BGR,BHS,Europe,6737,North America,402
14680,Bulgaria,,B,100,Barbados,52,1,2,2,3,4,4,3,4,BGR,BRB,Europe,6737,North America,283
14681,Bulgaria,,B,100,British Virgin Islands,92,21,34,46,63,79,59,60,83,BGR,VGB,Europe,6737,North America,40
14682,Bulgaria,,B,100,Cayman Islands,136,0,1,1,2,2,3,3,4,BGR,CYM,Europe,6737,North America,75
14683,Bulgaria,,B,100,Cuba,192,50,91,132,185,234,241,301,414,BGR,CUB,Europe,6737,North America,10959
14684,Bulgaria,,B,100,Dominica,212,0,0,0,1,1,0,0,0,BGR,DMA,Europe,6737,North America,66
14685,Bulgaria,,B,100,Dominican Republic,214,5,8,11,16,19,41,56,77,BGR,DOM,Europe,6737,North America,11475
14686,Bulgaria,,B,100,Haiti,332,1,2,3,4,5,5,4,6,BGR,HTI,Europe,6737,North America,11840
14687,Bulgaria,,B,100,Jamaica,388,1,2,3,5,6,5,5,7,BGR,JAM,Europe,6737,North America,2839
14688,Bulgaria,,B,100,Trinidad and Tobago,780,0,0,0,1,1,4,4,6,BGR,TTO,Europe,6737,North America,1510
14689,Bulgaria,,B,100,Turks and Caicos Islands,796,1,2,2,3,3,3,1,1,BGR,TCA,Europe,6737,North America,47
14691,Bulgaria,,B,100,Belize,84,0,1,1,2,2,2,0,0,BGR,BLZ,Europe,6737,North America,420
14692,Bulgaria,,B,100,Costa Rica,188,1,2,3,4,5,7,8,11,BGR,CRI,Europe,6737,North America,5142
14693,Bulgaria,,B,100,El Salvador,222,1,2,3,5,7,8,11,15,BGR,SLV,Europe,6737,North America,6352
14694,Bulgaria,,B,100,Guatemala,320,1,2,3,5,6,4,4,6,BGR,GTM,Europe,6737,North America,18548
14695,Bulgaria,,B,100,Honduras,340,0,1,1,2,2,2,4,6,BGR,HND,Europe,6737,North America,10916
14696,Bulgaria,,B,100,Mexico,484,2,7,12,18,23,54,97,133,BGR,MEX,Europe,6737,North America,131414
14697,Bulgaria,,B,100,Nicaragua,558,15,17,19,23,27,28,38,52,BGR,NIC,Europe,6737,North America,6962
14698,Bulgaria,,B,100,Panama,591,4,4,4,5,6,7,7,10,BGR,PAN,Europe,6737,North America,4544
14700,Bulgaria,,B,100,Argentina,32,7,30,53,81,107,99,127,175,BGR,ARG,Europe,6737,South America,45775
14701,Bulgaria,,B,100,Bolivia,68,1,6,10,16,20,16,22,30,BGR,BOL,Europe,6737,South America,12498
14702,Bulgaria,,B,100,Brazil,76,8,25,42,63,83,120,210,289,BGR,BRA,Europe,6737,South America,212423
14703,Bulgaria,,B,100,Chile,152,3,7,10,15,19,20,27,37,BGR,CHL,Europe,6737,South America,19815
14704,Bulgaria,,B,100,Colombia,170,1,6,10,16,21,36,68,94,BGR,COL,Europe,6737,South America,53163
14705,Bulgaria,,B,100,Ecuador,218,1,4,6,9,12,15,28,39,BGR,ECU,Europe,6737,South America,18213
14706,Bulgaria,,B,100,Guyana,328,1,2,2,3,4,4,3,4,BGR,GUY,Europe,6737,South America,834
14707,Bulgaria,,B,100,Paraguay,600,0,1,1,2,2,2,3,4,BGR,PRY,Europe,6737,South America,6972
14708,Bulgaria,,B,100,Peru,604,7,10,12,16,19,26,33,45,BGR,PER,Europe,6737,South America,34401
14709,Bulgaria,,B,100,Suriname,740,0,0,0,1,1,1,2,3,BGR,SUR,Europe,6737,South America,637
14710,Bulgaria,,B,100,Uruguay,858,2,5,8,12,16,16,17,23,BGR,URY,Europe,6737,South America,3386
14711,Bulgaria,,B,100,Venezuela,862,1,7,12,19,24,34,52,72,BGR,VEN,Europe,6737,South America,28460
14713,Bulgaria,,B,100,Bermuda,60,0,0,0,1,1,1,1,1,BGR,BMU,Europe,6737,North America,65
14714,Bulgaria,,B,100,Canada,124,17,64,111,167,220,484,753,1035,BGR,CAN,Europe,6737,North America,39946
14715,Bulgaria,,B,100,Greenland,304,1,2,2,3,3,2,1,1,BGR,GRL,Europe,6737,North America,56
14716,Bulgaria,,B,100,USA,840,139,352,565,826,1071,2129,3454,4750,BGR,USA,Europe,6737,North America,346374
14719,Bulgaria,,B,100,Australia,36,13,40,66,99,129,200,295,406,BGR,AUS,Europe,6737,Oceania,26845
14720,Bulgaria,,B,100,New Zealand,554,5,9,12,17,20,42,63,87,BGR,NZL,Europe,6737,Oceania,5234
14722,Bulgaria,,B,100,Fiji,242,0,1,1,2,2,1,0,0,BGR,FJI,Europe,6737,Oceania,931
14723,Bulgaria,,B,100,Papua New Guinea,598,1,2,2,3,3,2,1,1,BGR,PNG,Europe,6737,Oceania,10670
14724,Bulgaria,,B,100,Vanuatu,548,0,0,0,1,1,15,15,21,BGR,VUT,Europe,6737,Oceania,331
14726,Bulgaria,,B,100,Kiribati,296,1,2,3,4,5,4,3,4,BGR,KIR,Europe,6737,Oceania,136
14727,Bulgaria,,B,100,Marshall Islands,584,0,0,0,1,1,1,0,0,BGR,MHL,Europe,6737,Oceania,37
14728,Bulgaria,,B,100,Nauru,520,0,1,1,2,2,2,1,1,BGR,NRU,Europe,6737,Oceania,12
14730,Bulgaria,,B,100,Samoa,882,1,2,3,5,6,5,5,7,BGR,WSM,Europe,6737,Oceania,219
14731,Bulgaria,,B,100,Tokelau,772,0,0,0,1,1,0,0,0,BGR,TKL,Europe,6737,Oceania,3
14732,Bulgaria,,B,100,Tonga,776,0,1,1,2,2,1,0,0,BGR,TON,Europe,6737,Oceania,104
14733,Bulgaria,,B,100,Tuvalu,798,4,6,8,11,14,2,0,0,BGR,TUV,Europe,6737,Oceania,10
14734,Bulgaria,,B,100,Wallis and Futuna Islands,876,0,0,0,0,0,1,0,0,BGR,WLF,Europe,6737,Oceania,11
14735,Bulgaria,,B,100,Others,2003,2433,2054,1760,1497,1328,398,557,767,BGR,###,Europe,6737,World,0
14757,Czechia,,B R,203,Egypt,818,0,0,124,292,626,865,1122,1315,CZE,EGY,Europe,10680,Africa,117498
14758,Czechia,,B R,203,Tunisia,788,0,0,126,290,613,822,1032,1190,CZE,TUN,Europe,10680,Africa,12314
14761,Czechia,,B R,203,Kazakhstan,398,0,0,1549,3169,6110,7284,8093,8719,CZE,KAZ,Europe,10680,Asia,20721
