Index,Destination,DestCode,Origin,OrigCode,Immigrants,DestCodeA3,OrigCodeA3
7982,Egypt,818,Norway,578,302,EGY,NOR
7983,Egypt,818,Sweden,752,930,EGY,SWE
7984,Egypt,818,UK,826,15793,EGY,GBR
7986,Egypt,818,Greece,300,91,EGY,GRC
7987,Egypt,818,Italy,380,4458,EGY,ITA
7988,Egypt,818,Spain,724,786,EGY,ESP
7990,Egypt,818,Belgium,56,982,EGY,BEL
7991,Egypt,818,France,250,2419,EGY,FRA
7992,Egypt,818,Germany,276,11205,EGY,DEU
7993,Egypt,818,Netherlands,528,3809,EGY,NLD
7994,Egypt,818,Switzerland,756,224,EGY,CHE
7997,Egypt,818,Brazil,76,206,EGY,BRA
7999,Egypt,818,Canada,124,690,EGY,CAN
8000,Egypt,818,USA,840,2512,EGY,USA
8003,Egypt,818,Australia,36,1077,EGY,AUS
8004,Egypt,818,Others,2003,73257,EGY,###
8030,Libya,434,Comoros,174,4846,LBY,COM
8031,Libya,434,Djibouti,262,1606,LBY,DJI
8032,Libya,434,Eritrea,232,5815,LBY,ERI
8033,Libya,434,Ethiopia,231,2063,LBY,ETH
8034,Libya,434,Kenya,404,377,LBY,KEN
8035,Libya,434,Somalia,706,117956,LBY,SOM
8036,Libya,434,South Sudan,728,2004,LBY,SSD
8037,Libya,434,Tanzania,834,297,LBY,TZA
8039,Libya,434,Chad,148,970,LBY,TCD
8040,Libya,434,Congo,178,453,LBY,COG
8041,Libya,434,DR Congo,180,489,LBY,COD
8043,Libya,434,Algeria,12,4049,LBY,DZA
8044,Libya,434,Egypt,818,23699,LBY,EGY
8045,Libya,434,Morocco,504,5527,LBY,MAR
8046,Libya,434,Sudan,729,40329,LBY,SDN
8047,Libya,434,Tunisia,788,3480,LBY,TUN
8049,Libya,434,South Africa,710,729,LBY,ZAF
8051,Libya,434,Côte d'Ivoire,384,672,LBY,CIV
8052,Libya,434,Ghana,288,692,LBY,GHA
8053,Libya,434,Guinea-Bissau,624,348,LBY,GNB
8054,Libya,434,Mali,466,381,LBY,MLI
8055,Libya,434,Mauritania,478,402,LBY,MRT
8056,Libya,434,Niger,562,402,LBY,NER
8057,Libya,434,Nigeria,566,3215,LBY,NGA
8058,Libya,434,Senegal,686,1263,LBY,SEN
8059,Libya,434,Sierra Leone,694,265,LBY,SLE
8062,Libya,434,Kazakhstan,398,904,LBY,KAZ
8063,Libya,434,Tajikistan,762,764,LBY,TJK
8064,Libya,434,Turkmenistan,795,265,LBY,TKM
8065,Libya,434,Uzbekistan,860,2243,LBY,UZB
8067,Libya,434,China,156,3467,LBY,CHN
8068,Libya,434,Japan,392,1133,LBY,JPN
8069,Libya,434,South Korea,410,804,LBY,KOR
8071,Libya,434,Afghanistan,4,359,LBY,AFG
8072,Libya,434,Bangladesh,50,1410,LBY,BGD
8073,Libya,434,India,356,5462,LBY,IND
8074,Libya,434,Iran,364,464,LBY,IRN
8075,Libya,434,Pakistan,586,2775,LBY,PAK
8076,Libya,434,Sri Lanka,144,413,LBY,LKA
8078,Libya,434,Indonesia,360,14740,LBY,IDN
8079,Libya,434,Malaysia,458,8936,LBY,MYS
8080,Libya,434,Philippines,608,4976,LBY,PHL
8081,Libya,434,Singapore,702,755,LBY,SGP
8082,Libya,434,Thailand,764,3215,LBY,THA
8084,Libya,434,Armenia,51,285,LBY,ARM
8085,Libya,434,Bahrain,48,1091,LBY,BHR
8086,Libya,434,Iraq,368,77265,LBY,IRQ
8087,Libya,434,Jordan,400,23026,LBY,JOR
8088,Libya,434,Kuwait,414,12185,LBY,KWT
8089,Libya,434,Lebanon,422,12486,LBY,LBN
8090,Libya,434,Oman,512,1909,LBY,OMN
8091,Libya,434,Qatar,634,1594,LBY,QAT
8092,Libya,434,Saudi Arabia,682,40027,LBY,SAU
8093,Libya,434,Palestine,275,322909,LBY,PSE
8094,Libya,434,Syria,760,46987,LBY,SYR
8095,Libya,434,Türkiye,792,2858,LBY,TUR
8096,Libya,434,UAE,784,3130,LBY,ARE
8097,Libya,434,Yemen,887,6684,LBY,YEM
8100,Libya,434,Belarus,112,857,LBY,BLR
8101,Libya,434,Hungary,348,381,LBY,HUN
8102,Libya,434,Poland,616,764,LBY,POL
8103,Libya,434,Romania,642,672,LBY,ROU
8104,Libya,434,Russia,643,8175,LBY,RUS
8105,Libya,434,Ukraine,804,986,LBY,UKR
8107,Libya,434,Denmark,208,868,LBY,DNK
8108,Libya,434,Finland,246,936,LBY,FIN
8109,Libya,434,Norway,578,377,LBY,NOR
8110,Libya,434,Sweden,752,842,LBY,SWE
8111,Libya,434,UK,826,8159,LBY,GBR
8113,Libya,434,Albania,8,338,LBY,ALB
8114,Libya,434,Bosnia and Herzegovina,70,371,LBY,BIH
8115,Libya,434,Greece,300,2951,LBY,GRC
8116,Libya,434,Italy,380,7548,LBY,ITA
8117,Libya,434,Spain,724,818,LBY,ESP
8119,Libya,434,Austria,40,847,LBY,AUT
8120,Libya,434,Belgium,56,761,LBY,BEL
8121,Libya,434,France,250,5670,LBY,FRA
8122,Libya,434,Germany,276,7931,LBY,DEU
8123,Libya,434,Monaco,492,310,LBY,MCO
8124,Libya,434,Netherlands,528,1998,LBY,NLD
8125,Libya,434,Switzerland,756,1050,LBY,CHE
8128,Libya,434,El Salvador,222,797,LBY,SLV
8130,Libya,434,Brazil,76,285,LBY,BRA
8132,Libya,434,Canada,124,3215,LBY,CAN
8133,Libya,434,USA,840,11152,LBY,USA
8136,Libya,434,Australia,36,842,LBY,AUS
8137,Libya,434,Others,2003,0,LBY,###
8157,Morocco,504,Congo,178,2201,MAR,COG
8159,Morocco,504,Algeria,12,15731,MAR,DZA
8160,Morocco,504,Egypt,818,2176,MAR,EGY
8161,Morocco,504,Libya,434,1376,MAR,LBY
8162,Morocco,504,Tunisia,788,3018,MAR,TUN
8164,Morocco,504,Guinea,324,1151,MAR,GIN
8165,Morocco,504,Mauritania,478,1863,MAR,MRT
8166,Morocco,504,Senegal,686,2113,MAR,SEN
8169,Morocco,504,Iraq,368,2006,MAR,IRQ
8170,Morocco,504,Lebanon,422,1579,MAR,LBN
8171,Morocco,504,Syria,760,3989,MAR,SYR
8174,Morocco,504,UK,826,1418,MAR,GBR
8176,Morocco,504,Italy,380,2219,MAR,ITA
8177,Morocco,504,Spain,724,4797,MAR,ESP
8179,Morocco,504,Belgium,56,1641,MAR,BEL
8180,Morocco,504,France,250,41301,MAR,FRA
8181,Morocco,504,Germany,276,1685,MAR,DEU
8183,Morocco,504,USA,840,2139,MAR,USA
8184,Morocco,504,Others,2003,18666,MAR,###
8204,Sudan,729,Eritrea,232,384053,SDN,ERI
8205,Sudan,729,Ethiopia,231,121969,SDN,ETH
8206,Sudan,729,Kenya,404,6189,SDN,KEN
8207,Sudan,729,Somalia,706,311,SDN,SOM
8208,Sudan,729,South Sudan,728,1507976,SDN,SSD
8209,Sudan,729,Uganda,800,3003,SDN,UGA
8211,Sudan,729,Central African Republic,140,45125,SDN,CAF
8212,Sudan,729,Chad,148,179139,SDN,TCD
8213,Sudan,729,DR Congo,180,17897,SDN,COD
8215,Sudan,729,Egypt,818,32270,SDN,EGY
8216,Sudan,729,Libya,434,3742,SDN,LBY
8218,Sudan,729,Mali,466,1630,SDN,MLI
8219,Sudan,729,Nigeria,566,35645,SDN,NGA
8222,Sudan,729,China,156,2670,SDN,CHN
8224,Sudan,729,India,356,3066,SDN,IND
8225,Sudan,729,Others,2003,52428,SDN,###
8246,Tunisia,788,Cameroon,120,797,TUN,CMR
8248,Tunisia,788,Algeria,12,11622,TUN,DZA
8249,Tunisia,788,Egypt,818,1267,TUN,EGY
8250,Tunisia,788,Libya,434,10180,TUN,LBY
8251,Tunisia,788,Morocco,504,6458,TUN,MAR
8253,Tunisia,788,Côte d'Ivoire,384,720,TUN,CIV
8254,Tunisia,788,Mali,466,1112,TUN,MLI
8255,Tunisia,788,Mauritania,478,588,TUN,MRT
8256,Tunisia,788,Nigeria,566,604,TUN,NGA
8257,Tunisia,788,Senegal,686,455,TUN,SEN
8260,Tunisia,788,Iraq,368,709,TUN,IRQ
8261,Tunisia,788,Palestine,275,619,TUN,PSE
8262,Tunisia,788,Syria,760,1452,TUN,SYR
8265,Tunisia,788,Italy,380,2464,TUN,ITA
8267,Tunisia,788,France,250,9616,TUN,FRA
8268,Tunisia,788,Germany,276,1615,TUN,DEU
8270,Tunisia,788,USA,840,677,TUN,USA
8271,Tunisia,788,Others,2003,12246,TUN,###
8292,Western Sahara,732,Algeria,12,83,ESH,DZA
8294,Western Sahara,732,Guinea,324,1036,ESH,GIN
8295,Western Sahara,732,Guinea-Bissau,624,1091,ESH,GNB
8296,Western Sahara,732,Mali,466,404,ESH,MLI
8297,Western Sahara,732,Mauritania,478,587,ESH,MRT
8298,Western Sahara,732,Senegal,686,1899,ESH,SEN
8301,Western Sahara,732,France,250,290,ESH,FRA
8302,Western Sahara,732,Others,2003,238,ESH,###
8504,Botswana,72,Kenya,404,1277,BWA,KEN
8505,Botswana,72,Madagascar,450,591,BWA,MDG
8506,Botswana,72,Malawi,454,1560,BWA,MWI
8507,Botswana,72,Mauritius,480,244,BWA,MUS
8508,Botswana,72,Mozambique,508,638,BWA,MOZ
8509,Botswana,72,Seychelles,690,10,BWA,SYC
8510,Botswana,72,Uganda,800,342,BWA,UGA
8511,Botswana,72,Tanzania,834,859,BWA,TZA
8512,Botswana,72,Zambia,894,4661,BWA,ZMB
8513,Botswana,72,Zimbabwe,716,67878,BWA,ZWE
8515,Botswana,72,Angola,24,822,BWA,AGO
8516,Botswana,72,DR Congo,180,1192,BWA,COD
8518,Botswana,72,Eswatini,748,642,BWA,SWZ
8519,Botswana,72,Lesotho,426,292,BWA,LSO
8520,Botswana,72,Namibia,516,1043,BWA,NAM
8521,Botswana,72,South Africa,710,6052,BWA,ZAF
8523,Botswana,72,Nigeria,566,1302,BWA,NGA
8526,Botswana,72,China,156,5043,BWA,CHN
8528,Botswana,72,India,356,5964,BWA,IND
8529,Botswana,72,Pakistan,586,490,BWA,PAK
8530,Botswana,72,Sri Lanka,144,1043,BWA,LKA
8533,Botswana,72,Denmark,208,363,BWA,DNK
8534,Botswana,72,Ireland,372,661,BWA,IRL
8535,Botswana,72,Norway,578,413,BWA,NOR
8536,Botswana,72,Sweden,752,461,BWA,SWE
8537,Botswana,72,UK,826,1388,BWA,GBR
8539,Botswana,72,Italy,380,575,BWA,ITA
8540,Botswana,72,Portugal,620,490,BWA,PRT
8542,Botswana,72,Germany,276,355,BWA,DEU
8543,Botswana,72,Netherlands,528,672,BWA,NLD
8545,Botswana,72,Canada,124,195,BWA,CAN
8546,Botswana,72,USA,840,971,BWA,USA
8549,Botswana,72,Australia,36,413,BWA,AUS
8550,Botswana,72,Others,2003,7500,BWA,###
8571,Eswatini,748,Burundi,108,475,SWZ,BDI
8572,Eswatini,748,Ethiopia,231,28,SWZ,ETH
8573,Eswatini,748,Mozambique,508,10136,SWZ,MOZ
8574,Eswatini,748,Rwanda,646,392,SWZ,RWA
8575,Eswatini,748,Somalia,706,309,SWZ,SOM
8576,Eswatini,748,Uganda,800,55,SWZ,UGA
8578,Eswatini,748,Angola,24,135,SWZ,AGO
8579,Eswatini,748,Congo,178,72,SWZ,COG
8580,Eswatini,748,DR Congo,180,683,SWZ,COD
8582,Eswatini,748,Botswana,72,39,SWZ,BWA
8583,Eswatini,748,Lesotho,426,226,SWZ,LSO
8584,Eswatini,748,South Africa,710,12870,SWZ,ZAF
8586,Eswatini,748,Liberia,430,45,SWZ,LBR
8588,Eswatini,748,Canada,124,17,SWZ,CAN
8589,Eswatini,748,USA,840,262,SWZ,USA
8592,Eswatini,748,Australia,36,55,SWZ,AUS
8593,Eswatini,748,New Zealand,554,23,SWZ,NZL
8594,Eswatini,748,Others,2003,7446,SWZ,###
8616,Lesotho,426,Malawi,454,84,LSO,MWI
8617,Lesotho,426,Mozambique,508,52,LSO,MOZ
8618,Lesotho,426,Uganda,800,313,LSO,UGA
8619,Lesotho,426,Tanzania,834,193,LSO,TZA
8620,Lesotho,426,Zambia,894,158,LSO,ZMB
8621,Lesotho,426,Zimbabwe,716,158,LSO,ZWE
8623,Lesotho,426,Botswana,72,247,LSO,BWA
8624,Lesotho,426,Eswatini,748,84,LSO,SWZ
8625,Lesotho,426,Namibia,516,7,LSO,NAM
8626,Lesotho,426,South Africa,710,5964,LSO,ZAF
8628,Lesotho,426,Ghana,288,203,LSO,GHA
8631,Lesotho,426,China,156,276,LSO,CHN
8633,Lesotho,426,India,356,522,LSO,IND
8634,Lesotho,426,Pakistan,586,522,LSO,PAK
8636,Lesotho,426,USA,840,203,LSO,USA
8637,Lesotho,426,Others,2003,6053,LSO,###
8663,Namibia,516,Burundi,108,431,NAM,BDI
8664,Namibia,516,Ethiopia,231,233,NAM,ETH
8665,Namibia,516,Kenya,404,1232,NAM,KEN
8666,Namibia,516,Malawi,454,409,NAM,MWI
8667,Namibia,516,Mauritius,480,117,NAM,MUS
8668,Namibia,516,Mozambique,508,151,NAM,MOZ
8669,Namibia,516,Rwanda,646,397,NAM,RWA
8670,Namibia,516,Seychelles,690,60,NAM,SYC
8671,Namibia,516,Somalia,706,103,NAM,SOM
8672,Namibia,516,Uganda,800,532,NAM,UGA
8673,Namibia,516,Tanzania,834,1218,NAM,TZA
8674,Namibia,516,Zambia,894,3359,NAM,ZMB
8675,Namibia,516,Zimbabwe,716,16053,NAM,ZWE
8677,Namibia,516,Angola,24,42539,NAM,AGO
8678,Namibia,516,Cameroon,120,129,NAM,CMR
8679,Namibia,516,Congo,178,1239,NAM,COG
8680,Namibia,516,DR Congo,180,4597,NAM,COD
8682,Namibia,516,Algeria,12,536,NAM,DZA
8683,Namibia,516,Egypt,818,191,NAM,EGY
8684,Namibia,516,Libya,434,37,NAM,LBY
8685,Namibia,516,Sudan,729,220,NAM,SDN
8687,Namibia,516,Botswana,72,731,NAM,BWA
8688,Namibia,516,Eswatini,748,216,NAM,SWZ
8689,Namibia,516,Lesotho,426,139,NAM,LSO
8690,Namibia,516,South Africa,710,9422,NAM,ZAF
8692,Namibia,516,Benin,204,171,NAM,BEN
8693,Namibia,516,Burkina Faso,854,77,NAM,BFA
8694,Namibia,516,Côte d'Ivoire,384,32,NAM,CIV
8695,Namibia,516,Gambia,270,93,NAM,GMB
8696,Namibia,516,Ghana,288,157,NAM,GHA
8697,Namibia,516,Guinea,324,56,NAM,GIN
8698,Namibia,516,Nigeria,566,1092,NAM,NGA
8699,Namibia,516,Senegal,686,32,NAM,SEN
8700,Namibia,516,Sierra Leone,694,180,NAM,SLE
8703,Namibia,516,China,156,3450,NAM,CHN
8704,Namibia,516,North Korea,408,110,NAM,PRK
8705,Namibia,516,Japan,392,124,NAM,JPN
8706,Namibia,516,South Korea,410,37,NAM,KOR
8708,Namibia,516,Afghanistan,4,47,NAM,AFG
8709,Namibia,516,Bangladesh,50,34,NAM,BGD
8710,Namibia,516,India,356,747,NAM,IND
8711,Namibia,516,Iran,364,32,NAM,IRN
8712,Namibia,516,Pakistan,586,184,NAM,PAK
8714,Namibia,516,Indonesia,360,100,NAM,IDN
8715,Namibia,516,Philippines,608,272,NAM,PHL
8716,Namibia,516,Thailand,764,81,NAM,THA
8718,Namibia,516,Armenia,51,68,NAM,ARM
8719,Namibia,516,Bahrain,48,52,NAM,BHR
8720,Namibia,516,Israel,376,119,NAM,ISR
8721,Namibia,516,Lebanon,422,50,NAM,LBN
8722,Namibia,516,Türkiye,792,37,NAM,TUR
8725,Namibia,516,Bulgaria,100,32,NAM,BGR
8726,Namibia,516,Czechia,203,83,NAM,CZE
8727,Namibia,516,Poland,616,186,NAM,POL
8728,Namibia,516,Romania,642,32,NAM,ROU
8729,Namibia,516,Russia,643,503,NAM,RUS
8730,Namibia,516,Ukraine,804,283,NAM,UKR
8732,Namibia,516,Denmark,208,124,NAM,DNK
8733,Namibia,516,Finland,246,86,NAM,FIN
8734,Namibia,516,Ireland,372,65,NAM,IRL
8735,Namibia,516,Norway,578,56,NAM,NOR
8736,Namibia,516,Sweden,752,110,NAM,SWE
8737,Namibia,516,UK,826,1907,NAM,GBR
8739,Namibia,516,Italy,380,915,NAM,ITA
8740,Namibia,516,Portugal,620,478,NAM,PRT
8741,Namibia,516,Spain,724,380,NAM,ESP
8743,Namibia,516,Austria,40,675,NAM,AUT
8744,Namibia,516,Belgium,56,204,NAM,BEL
8745,Namibia,516,France,250,594,NAM,FRA
8746,Namibia,516,Germany,276,10070,NAM,DEU
8747,Namibia,516,Luxembourg,442,47,NAM,LUX
8748,Namibia,516,Netherlands,528,572,NAM,NLD
8749,Namibia,516,Switzerland,756,473,NAM,CHE
8752,Namibia,516,Antigua and Barbuda,28,520,NAM,ATG
8753,Namibia,516,Bahamas,44,53,NAM,BHS
8754,Namibia,516,Cuba,192,753,NAM,CUB
8756,Namibia,516,Argentina,32,53,NAM,ARG
8757,Namibia,516,Brazil,76,592,NAM,BRA
8758,Namibia,516,Chile,152,34,NAM,CHL
8760,Namibia,516,Canada,124,208,NAM,CAN
8761,Namibia,516,USA,840,1165,NAM,USA
8764,Namibia,516,Australia,36,594,NAM,AUS
8765,Namibia,516,New Zealand,554,53,NAM,NZL
8766,Namibia,516,Others,2003,2410,NAM,###
8794,South Africa,710,Burundi,108,12416,ZAF,BDI
8795,South Africa,710,Comoros,174,108,ZAF,COM
8796,South Africa,710,Eritrea,232,3109,ZAF,ERI
8797,South Africa,710,Ethiopia,231,104402,ZAF,ETH
8798,South Africa,710,Kenya,404,6208,ZAF,KEN
8799,South Africa,710,Madagascar,450,299,ZAF,MDG
8800,South Africa,710,Malawi,454,220437,ZAF,MWI
8801,South Africa,710,Mauritius,480,1725,ZAF,MUS
8802,South Africa,710,Mozambique,508,412058,ZAF,MOZ
8803,South Africa,710,Réunion,638,51,ZAF,REU
8804,South Africa,710,Rwanda,646,3172,ZAF,RWA
8805,South Africa,710,Seychelles,690,460,ZAF,SYC
8806,South Africa,710,Somalia,706,42516,ZAF,SOM
8807,South Africa,710,Uganda,800,7678,ZAF,UGA
8808,South Africa,710,Tanzania,834,6344,ZAF,TZA
8809,South Africa,710,Zambia,894,22946,ZAF,ZMB
8810,South Africa,710,Zimbabwe,716,1072620,ZAF,ZWE
8812,South Africa,710,Angola,24,6354,ZAF,AGO
8813,South Africa,710,Cameroon,120,4916,ZAF,CMR
8814,South Africa,710,Congo,178,29093,ZAF,COG
8815,South Africa,710,DR Congo,180,57519,ZAF,COD
8816,South Africa,710,Gabon,266,652,ZAF,GAB
8818,South Africa,710,Algeria,12,855,ZAF,DZA
8819,South Africa,710,Egypt,818,2476,ZAF,EGY
8820,South Africa,710,Libya,434,255,ZAF,LBY
8821,South Africa,710,Morocco,504,417,ZAF,MAR
8822,South Africa,710,Sudan,729,459,ZAF,SDN
8823,South Africa,710,Western Sahara,732,258,ZAF,ESH
8825,South Africa,710,Botswana,72,8004,ZAF,BWA
8826,South Africa,710,Eswatini,748,9302,ZAF,SWZ
8827,South Africa,710,Lesotho,426,237718,ZAF,LSO
8828,South Africa,710,Namibia,516,34273,ZAF,NAM
8830,South Africa,710,Benin,204,332,ZAF,BEN
8831,South Africa,710,Côte d'Ivoire,384,432,ZAF,CIV
8832,South Africa,710,Ghana,288,8409,ZAF,GHA
8833,South Africa,710,Guinea,324,201,ZAF,GIN
8834,South Africa,710,Liberia,430,384,ZAF,LBR
8835,South Africa,710,Mali,466,836,ZAF,MLI
8836,South Africa,710,Niger,562,713,ZAF,NER
8837,South Africa,710,Nigeria,566,26707,ZAF,NGA
8838,South Africa,710,Senegal,686,1664,ZAF,SEN
8839,South Africa,710,Sierra Leone,694,142,ZAF,SLE
8842,South Africa,710,China,156,6189,ZAF,CHN
8843,South Africa,710,Hong Kong,344,576,ZAF,HKG
8844,South Africa,710,Taiwan,158,1876,ZAF,TWN
8845,South Africa,710,North Korea,408,161,ZAF,PRK
8846,South Africa,710,Japan,392,450,ZAF,JPN
8847,South Africa,710,South Korea,410,686,ZAF,KOR
8849,South Africa,710,Afghanistan,4,2910,ZAF,AFG
8850,South Africa,710,Bangladesh,50,30637,ZAF,BGD
8851,South Africa,710,India,356,27674,ZAF,IND
8852,South Africa,710,Iran,364,499,ZAF,IRN
8853,South Africa,710,Nepal,524,370,ZAF,NPL
8854,South Africa,710,Pakistan,586,17393,ZAF,PAK
8855,South Africa,710,Sri Lanka,144,358,ZAF,LKA
8857,South Africa,710,Indonesia,360,532,ZAF,IDN
8858,South Africa,710,Malaysia,458,528,ZAF,MYS
8859,South Africa,710,Myanmar,104,437,ZAF,MMR
8860,South Africa,710,Philippines,608,824,ZAF,PHL
8861,South Africa,710,Singapore,702,499,ZAF,SGP
8862,South Africa,710,Thailand,764,737,ZAF,THA
8863,South Africa,710,Vietnam,704,435,ZAF,VNM
8865,South Africa,710,Cyprus,196,661,ZAF,CYP
8866,South Africa,710,Israel,376,1106,ZAF,ISR
8867,South Africa,710,Lebanon,422,406,ZAF,LBN
8868,South Africa,710,Saudi Arabia,682,577,ZAF,SAU
8869,South Africa,710,Türkiye,792,675,ZAF,TUR
8870,South Africa,710,UAE,784,762,ZAF,ARE
8871,South Africa,710,Yemen,887,223,ZAF,YEM
8874,South Africa,710,Bulgaria,100,766,ZAF,BGR
8875,South Africa,710,Czechia,203,452,ZAF,CZE
8876,South Africa,710,Hungary,348,525,ZAF,HUN
8877,South Africa,710,Poland,616,1849,ZAF,POL
8878,South Africa,710,Romania,642,425,ZAF,ROU
8879,South Africa,710,Russia,643,805,ZAF,RUS
8880,South Africa,710,Slovakia,703,146,ZAF,SVK
8881,South Africa,710,Ukraine,804,556,ZAF,UKR
8883,South Africa,710,Denmark,208,594,ZAF,DNK
8884,South Africa,710,Estonia,233,529,ZAF,EST
8885,South Africa,710,Finland,246,288,ZAF,FIN
8886,South Africa,710,Iceland,352,189,ZAF,ISL
8887,South Africa,710,Ireland,372,2575,ZAF,IRL
8888,South Africa,710,Latvia,428,52,ZAF,LVA
8889,South Africa,710,Lithuania,440,115,ZAF,LTU
8890,South Africa,710,Norway,578,250,ZAF,NOR
8891,South Africa,710,Sweden,752,710,ZAF,SWE
8892,South Africa,710,UK,826,55144,ZAF,GBR
8894,South Africa,710,Albania,8,243,ZAF,ALB
8895,South Africa,710,Bosnia and Herzegovina,70,1445,ZAF,BIH
8896,South Africa,710,Croatia,191,323,ZAF,HRV
8897,South Africa,710,Greece,300,1558,ZAF,GRC
8898,South Africa,710,Italy,380,4255,ZAF,ITA
8899,South Africa,710,Malta,470,174,ZAF,MLT
8900,South Africa,710,Portugal,620,5602,ZAF,PRT
8901,South Africa,710,Serbia,688,443,ZAF,SRB
8902,South Africa,710,Spain,724,641,ZAF,ESP
8904,South Africa,710,Austria,40,1586,ZAF,AUT
8905,South Africa,710,Belgium,56,2630,ZAF,BEL
8906,South Africa,710,France,250,3082,ZAF,FRA
8907,South Africa,710,Germany,276,9935,ZAF,DEU
8908,South Africa,710,Netherlands,528,3911,ZAF,NLD
8909,South Africa,710,Switzerland,756,6305,ZAF,CHE
8912,South Africa,710,British Virgin Islands,92,1265,ZAF,VGB
8913,South Africa,710,Cuba,192,455,ZAF,CUB
8914,South Africa,710,Martinique,474,415,ZAF,MTQ
8916,South Africa,710,Mexico,484,261,ZAF,MEX
8918,South Africa,710,Argentina,32,807,ZAF,ARG
8919,South Africa,710,Brazil,76,1290,ZAF,BRA
8920,South Africa,710,Chile,152,266,ZAF,CHL
8921,South Africa,710,Colombia,170,220,ZAF,COL
8922,South Africa,710,Guyana,328,303,ZAF,GUY
8923,South Africa,710,Venezuela,862,476,ZAF,VEN
8925,South Africa,710,Canada,124,1954,ZAF,CAN
8926,South Africa,710,USA,840,6729,ZAF,USA
8929,South Africa,710,Australia,36,2653,ZAF,AUS
8930,South Africa,710,New Zealand,554,1026,ZAF,NZL
8932,South Africa,710,Vanuatu,548,230,ZAF,VUT
8934,South Africa,710,American Samoa,16,1054,ZAF,ASM
8935,South Africa,710,Wallis and Futuna Islands,876,325,ZAF,WLF
8936,South Africa,710,Others,2003,56167,ZAF,###
9171,Benin,204,Chad,148,1105,BEN,TCD
9172,Benin,204,Congo,178,4318,BEN,COG
9174,Benin,204,Burkina Faso,854,13704,BEN,BFA
9175,Benin,204,Côte d'Ivoire,384,36443,BEN,CIV
9176,Benin,204,Ghana,288,17211,BEN,GHA
9177,Benin,204,Mali,466,3721,BEN,MLI
9178,Benin,204,Niger,562,82865,BEN,NER
9179,Benin,204,Nigeria,566,92433,BEN,NGA
9180,Benin,204,Togo,768,120390,BEN,TGO
9183,Benin,204,France,250,1487,BEN,FRA
9184,Benin,204,Others,2003,44525,BEN,###
9199,Burkina Faso,854,Benin,204,4437,BFA,BEN
9200,Burkina Faso,854,Côte d'Ivoire,384,574409,BFA,CIV
9201,Burkina Faso,854,Ghana,288,34219,BFA,GHA
9202,Burkina Faso,854,Mali,466,37862,BFA,MLI
9203,Burkina Faso,854,Niger,562,13549,BFA,NER
9204,Burkina Faso,854,Nigeria,566,5490,BFA,NGA
9205,Burkina Faso,854,Senegal,686,4283,BFA,SEN
9206,Burkina Faso,854,Togo,768,16349,BFA,TGO
9207,Burkina Faso,854,Others,2003,49222,BFA,###
9230,Cabo Verde,132,Mozambique,508,27,CPV,MOZ
9232,Cabo Verde,132,Angola,24,408,CPV,AGO
9233,Cabo Verde,132,Gabon,266,7,CPV,GAB
9234,Cabo Verde,132,Sao Tome and Principe,678,1893,CPV,STP
9236,Cabo Verde,132,Côte d'Ivoire,384,6,CPV,CIV
9237,Cabo Verde,132,Gambia,270,4,CPV,GMB
9238,Cabo Verde,132,Ghana,288,45,CPV,GHA
9239,Cabo Verde,132,Guinea,324,456,CPV,GIN
9240,Cabo Verde,132,Guinea-Bissau,624,5576,CPV,GNB
9241,Cabo Verde,132,Mali,466,6,CPV,MLI
9242,Cabo Verde,132,Nigeria,566,741,CPV,NGA
9243,Cabo Verde,132,Senegal,686,1634,CPV,SEN
9244,Cabo Verde,132,Sierra Leone,694,15,CPV,SLE
9247,Cabo Verde,132,China,156,24,CPV,CHN
9248,Cabo Verde,132,Japan,392,0,CPV,JPN
9250,Cabo Verde,132,Timor-Leste,626,7,CPV,TLS
9253,Cabo Verde,132,Russia,643,771,CPV,RUS
9254,Cabo Verde,132,Ukraine,804,23,CPV,UKR
9256,Cabo Verde,132,UK,826,55,CPV,GBR
9258,Cabo Verde,132,Italy,380,450,CPV,ITA
9259,Cabo Verde,132,Portugal,620,1281,CPV,PRT
9260,Cabo Verde,132,Spain,724,157,CPV,ESP
9262,Cabo Verde,132,Belgium,56,9,CPV,BEL
9263,Cabo Verde,132,France,250,221,CPV,FRA
9264,Cabo Verde,132,Germany,276,72,CPV,DEU
9265,Cabo Verde,132,Luxembourg,442,3,CPV,LUX
9266,Cabo Verde,132,Netherlands,528,39,CPV,NLD
9267,Cabo Verde,132,Switzerland,756,13,CPV,CHE
9270,Cabo Verde,132,Cuba,192,93,CPV,CUB
9271,Cabo Verde,132,United States Virgin Islands,850,76,CPV,VIR
9273,Cabo Verde,132,Mexico,484,2,CPV,MEX
9275,Cabo Verde,132,Argentina,32,3,CPV,ARG
9276,Cabo Verde,132,Brazil,76,315,CPV,BRA
9277,Cabo Verde,132,Peru,604,2,CPV,PER
9279,Cabo Verde,132,USA,840,387,CPV,USA
9280,Cabo Verde,132,Others,2003,1694,CPV,###
9295,Côte d'Ivoire,384,Benin,204,75331,CIV,BEN
9296,Côte d'Ivoire,384,Burkina Faso,854,1820882,CIV,BFA
9297,Côte d'Ivoire,384,Ghana,288,97313,CIV,GHA
9298,Côte d'Ivoire,384,Guinea,324,111634,CIV,GIN
9299,Côte d'Ivoire,384,Liberia,430,16014,CIV,LBR
